429746035,7,5,1,2659,6,5,1,1814,2,20,1,1575,3,5,1,1504,2,20,1,1168,7,5,1,1032,2,20,1,1560,5,5,1,887,10,5,1,1592,2,20,1,911,4,5,1,959,2,20,1,711,10,5,1,1071,2,20,1,1896,7,5,1,919,6,5,1,2487,2,20,1,832,4,5,1,1512,2,20,1,992,6,5,1,1665,2,20,1,863,5,5,1,1160,3,5,1,864,2,20,1,1239,7,5,1,807,10,5,1,2215,2,20,1,2256,3,5,1,920,2,20,1,1552,4,5,1,856,2,20,1,1064,5,5,1,1056,6,5,1,2167,2,20,1,999,10,5,1,1119,3,5,1,807,2,20,1,1240,3,5,1,847,5,5,1,895,2,20,1,4169,4,5,1,952,7,5,1,808,2,20,1,1424,6,5,1,1311,5,5,1,1303,2,20,1,943,10,5,1,671,2,20,1,639,4,5,1,1855,2,20,1,791,0,0,-1,5089,0,0,-1,5454,0,0,2,4023,0,0,2,4728,0,0,undefined,2808,1,20,3,6231,1,20,3,2992,1,20,-2,3688,1,20,-1,3888,2,5,1,4639,2,5,1,3000,2,5,1,2455,2,5,1,3075,0,0,5,3692,1,20,5,2799,2,5,5,1864,m,27,White,6,2,4,4
394416738,6,5,1,1991,8,20,1,3359,9,5,1,1143,8,20,1,1713,6,5,1,1215,8,20,1,944,5,5,1,1015,4,5,1,929,8,20,1,895,9,5,1,1000,8,20,1,904,4,5,1,1408,8,20,1,935,3,5,1,993,2,5,1,1384,8,20,1,880,5,5,1,1007,6,5,1,921,8,20,1,840,2,5,1,1088,8,20,1,879,9,5,1,832,8,20,1,2152,3,5,1,2864,4,5,1,959,8,20,1,937,6,5,1,992,2,5,1,927,8,20,1,1088,2,5,1,801,3,5,1,760,8,20,1,632,9,5,1,551,5,5,1,560,8,20,1,744,4,5,1,935,3,5,1,937,8,20,1,728,6,5,1,824,8,20,1,672,9,5,1,1792,8,20,1,1022,5,5,1,561,4,5,1,1176,8,20,1,1152,2,5,1,736,8,20,1,663,5,5,1,640,8,20,1,1064,3,5,1,825,9,0,0,7793,9,0,-2,4406,9,0,1,8921,9,0,3,3952,9,0,undefined,3728,7,20,2,4463,7,20,1,4473,7,20,-2,7048,7,20,0,1911,1,5,3,4241,1,5,3,2168,1,5,-3,3736,1,5,-1,1831,9,0,0,5936,7,20,0,5296,1,5,1,1625,f,24,white,2,2,4,2
831705163,1,5,1,24941,7,20,1,6994,8,5,1,1391,7,20,1,1362,10,5,1,1717,7,20,0,1115,3,5,0,1819,6,5,1,1069,7,20,0,1507,1,5,1,1324,8,5,1,1964,7,20,0,1990,8,5,0,1404,3,5,1,910,7,20,0,728,10,5,1,1011,5,5,1,4939,7,20,1,3149,6,5,1,1594,3,5,1,2570,7,20,1,1464,1,5,1,1493,7,20,1,797,10,5,1,665,7,20,1,818,5,5,1,1325,6,5,1,1935,7,20,1,1027,8,5,1,1028,7,20,1,1573,5,5,1,2246,7,20,1,1003,3,5,1,1161,1,5,1,889,7,20,1,1208,10,5,1,1609,7,20,1,757,1,5,1,1331,7,20,1,1199,5,5,1,773,6,5,1,720,7,20,1,1129,10,5,1,1386,7,20,1,1167,6,5,1,898,7,20,1,12432,3,5,1,1097,8,5,1,1113,7,20,1,798,5,5,1,1058,3,0,3,15574,3,0,2,11322,3,0,-2,11284,3,0,-3,5760,3,0,undefined,6778,7,5,-2,44231,7,5,-1,9303,7,5,-3,5666,7,5,-4,2954,6,20,0,6625,6,20,0,3599,6,20,-2,4157,6,20,-3,2694,3,0,5,9101,7,5,5,6809,6,20,5,2460,m,33,white,4,3,2,4
485887899,10,20,1,3946,9,5,0,1535,4,5,1,2844,10,20,1,1824,3,5,1,2508,10,20,1,1870,5,5,1,1152,10,20,1,876,8,5,1,2400,7,5,1,1031,10,20,1,1343,4,5,1,1008,3,5,1,840,10,20,1,1799,3,5,1,1572,8,5,1,3540,10,20,1,2759,5,5,1,1798,9,5,1,924,10,20,1,1030,7,5,1,877,8,5,1,3120,10,20,1,8845,4,5,1,754,10,20,1,1692,5,5,1,1908,10,20,1,1631,9,5,1,850,7,5,1,1657,10,20,1,1583,3,5,1,3624,10,20,1,1825,9,5,1,1140,10,20,1,863,8,5,1,1019,4,5,1,996,10,20,1,934,5,5,1,1715,10,20,1,2281,4,5,1,947,10,20,1,1621,9,5,1,804,7,5,1,2088,10,20,1,1380,5,5,1,683,10,20,1,974,7,5,1,1164,10,20,1,792,8,5,1,2772,3,5,1,1175,9,20,0,5568,9,20,0,4163,9,20,0,2318,9,20,undefined,1931,9,20,undefined,3492,2,5,-1,4655,2,5,-1,2076,2,5,-1,1752,2,5,-1,3972,0,0,-1,3407,0,0,-2,5628,0,0,-2,3024,0,0,-2,2903,9,20,-4,3841,2,5,-4,3299,0,0,-4,2340,m,22,white,1,4,2,2
522315107,2,5,1,7884,3,5,1,2423,9,20,1,1756,10,5,1,1652,9,20,1,1928,1,5,1,2770,9,20,1,1546,6,5,1,1817,4,5,1,961,9,20,1,1315,3,5,1,994,10,5,1,1760,9,20,1,1409,10,5,1,1330,6,5,1,1945,9,20,1,6251,1,5,1,1378,2,5,1,1323,9,20,1,1833,4,5,1,940,6,5,1,3125,9,20,1,1580,3,5,1,2392,9,20,1,1394,1,5,1,1395,9,20,1,1525,2,5,1,1268,4,5,1,1156,9,20,1,1355,10,5,1,1225,9,20,1,917,2,5,1,1274,9,20,1,3550,6,5,1,8344,3,5,1,592,9,20,1,1311,1,5,1,1021,9,20,1,1055,3,5,1,970,9,20,1,1721,2,5,1,1174,4,5,1,3664,9,20,1,1090,1,5,1,1219,9,20,1,610,4,5,1,594,9,20,1,1314,6,5,1,1249,10,5,1,659,9,20,1,1274,6,0,-4,7233,6,0,-5,5559,6,0,5,5179,6,0,5,5893,6,0,undefined,4192,8,20,0,4009,8,20,0,3032,8,20,0,3563,8,20,undefined,4585,9,5,0,2917,9,5,0,1877,9,5,0,2217,9,5,0,3720,6,0,-3,5195,8,20,-3,3305,9,5,-3,2118,f,26,hispanic,11,3,2,1
816482489,5,5,1,3731,8,20,0,1324,6,5,1,2047,8,20,1,1582,4,5,1,2047,7,5,1,1165,8,20,1,1249,5,5,1,1151,8,20,1,1423,7,5,1,1398,8,20,1,1041,1,5,1,981,10,5,1,1283,8,20,1,1225,4,5,1,3444,6,5,1,932,8,20,1,1803,10,5,1,1249,8,20,1,993,5,5,1,1997,8,20,1,982,1,5,1,1384,7,5,1,1872,8,20,1,1336,6,5,1,1090,10,5,1,1335,8,20,1,1116,10,5,1,821,1,5,1,795,8,20,1,2330,5,5,1,1261,4,5,1,1029,8,20,1,1545,7,5,1,944,1,5,1,1006,8,20,1,1067,6,5,1,931,8,20,1,992,5,5,1,760,8,20,1,1926,4,5,1,1078,7,5,1,820,8,20,1,1165,10,5,1,1005,8,20,1,943,4,5,1,1005,8,20,1,882,1,5,1,1520,6,5,1,1226,8,20,1,956,9,5,-2,9394,9,5,-1,5687,9,5,0,6463,9,5,2,4830,9,5,undefined,3409,7,20,5,6362,7,20,1,5526,7,20,-2,3262,7,20,1,3207,2,0,0,3839,2,0,0,2329,2,0,0,2217,2,0,2,3324,9,5,2,5344,7,20,1,3508,2,0,2,2930,m,19,White,10,4,2,4
243880522,3,5,1,2170,5,20,1,2617,4,5,1,1640,2,5,1,5388,5,20,1,1227,2,5,1,1756,9,5,1,2365,5,20,1,1827,8,5,1,1178,10,5,1,1802,5,20,1,1489,3,5,1,1147,9,5,1,2043,5,20,1,1157,4,5,1,3335,5,20,1,1711,8,5,1,1550,5,20,1,1318,10,5,1,2206,3,5,1,1026,5,20,1,1368,2,5,1,1644,5,20,1,1612,10,5,1,2570,5,20,1,3807,9,5,1,1382,4,5,1,3319,5,20,1,1310,8,5,1,1539,5,20,1,765,4,5,1,1991,5,20,1,1038,10,5,1,1567,3,5,1,1269,5,20,1,624,8,5,1,583,5,20,1,1438,3,5,1,1378,5,20,1,846,9,5,1,1117,2,5,1,1269,5,20,1,1238,10,5,1,875,4,5,1,926,5,20,1,986,2,5,1,614,5,20,1,3321,8,5,1,1206,5,20,1,2033,9,5,1,1333,0,0,-3,5335,0,0,-3,5058,0,0,1,6216,0,0,3,3110,0,0,undefined,4007,4,20,-2,9493,4,20,-1,3322,4,20,-1,7186,4,20,1,2808,1,5,2,7129,1,5,1,4076,1,5,-3,4088,1,5,-1,1520,0,0,-3,4037,4,20,-3,2005,1,5,1,4640,f,21,White,3,2,3,2
580223697,6,5,1,6217,9,20,1,1773,2,5,1,1626,7,5,1,1879,9,20,1,1320,7,5,1,1235,4,5,1,1063,9,20,1,1314,8,5,1,1093,1,5,1,1641,9,20,1,752,6,5,1,1964,4,5,1,2217,9,20,1,1543,2,5,1,3879,9,20,1,1576,8,5,1,1170,9,20,1,920,1,5,1,1473,6,5,1,1414,9,20,1,970,7,5,1,941,9,20,1,867,1,5,1,2022,9,20,1,696,4,5,1,737,2,5,1,2571,9,20,1,1294,8,5,1,795,9,20,1,2215,2,5,1,1931,9,20,1,1133,1,5,1,2097,6,5,1,2203,9,20,1,1016,8,5,1,1429,9,20,1,1012,6,5,1,1031,9,20,1,646,4,5,1,941,7,5,1,1193,9,20,1,1779,1,5,1,2563,2,5,1,805,9,20,1,1076,7,5,1,1461,9,20,1,1514,8,5,1,1283,9,20,1,1097,4,5,1,1407,6,5,2,11757,6,5,3,12172,6,5,0,8209,6,5,2,6002,6,5,undefined,3667,2,0,4,7708,2,0,4,4983,2,0,-2,5575,2,0,-1,2768,8,20,3,6451,8,20,2,4946,8,20,3,3714,8,20,3,2356,6,5,3,4992,2,0,4,2978,8,20,-2,3375,m,21,White,10,6,2,3
523221369,5,5,1,3416,2,20,1,1320,8,5,1,1269,2,20,1,1396,10,5,1,1085,4,5,1,928,2,20,1,1138,1,5,1,1766,2,20,1,865,4,5,1,1381,2,20,1,1590,8,5,1,1097,9,5,1,806,2,20,1,1150,1,5,1,1388,2,20,1,1117,9,5,1,962,2,20,1,1026,10,5,1,1538,5,5,1,1195,2,20,1,1029,8,5,1,2178,4,5,1,1142,2,20,1,2063,5,5,1,1261,2,20,1,2154,1,5,1,1702,2,20,1,7405,10,5,1,1499,9,5,1,2202,2,20,1,1231,4,5,1,874,5,5,1,1502,2,20,1,910,5,5,1,758,10,5,1,866,2,20,1,710,1,5,1,757,8,5,1,1029,2,20,1,872,9,5,1,985,10,5,1,1144,2,20,1,1878,4,5,1,1187,2,20,1,1106,1,5,1,1463,2,20,1,1483,8,5,1,1051,9,5,1,1158,2,20,1,1042,1,20,1,8004,1,20,-2,8678,1,20,-1,12756,1,20,-1,8829,1,20,undefined,3525,4,5,-2,5613,4,5,-4,3779,4,5,2,3633,4,5,3,1892,5,0,-1,9292,5,0,-3,3792,5,0,1,3018,5,0,2,1490,1,20,-2,3588,4,5,-3,2252,5,0,-2,1772,m,24,White,5,3,3,3
590304432,10,20,1,5594,4,5,0,9063,10,20,1,2447,8,5,1,2287,9,5,1,1436,10,20,1,1165,3,5,1,1132,10,20,1,1184,9,5,1,1469,10,20,1,1368,4,5,1,1165,2,5,1,1071,10,20,1,1151,3,5,1,1656,10,20,1,1271,2,5,1,1528,10,20,1,2311,8,5,1,1399,6,5,1,1182,10,20,1,1592,4,5,1,1079,9,5,1,1294,10,20,1,1182,6,5,1,2463,10,20,1,1135,3,5,1,1423,10,20,1,6855,8,5,1,1431,2,5,1,1071,10,20,1,1288,9,5,1,1303,6,5,1,1695,10,20,1,1190,6,5,1,1167,8,5,1,2102,10,20,1,2039,3,5,1,1064,4,5,1,1287,10,20,1,1303,2,5,1,1160,8,5,1,2358,10,20,1,1488,9,5,1,1248,10,20,1,1624,3,5,1,1663,10,20,1,1431,4,5,1,1071,2,5,1,1247,10,20,1,2493,6,5,1,1182,5,5,-3,14934,5,5,-1,8864,5,5,3,10286,5,5,5,7648,5,5,undefined,9376,0,0,-5,13041,0,0,-5,6726,0,0,2,9808,0,0,4,5144,9,20,3,9008,9,20,2,5600,9,20,1,5608,9,20,1,8288,5,5,-2,9408,0,0,-3,4528,9,20,1,2984,f,37,BLACK,1,3,2,undefined
430821944,7,5,1,7661,8,20,1,2496,5,5,1,3109,1,5,1,2102,8,20,1,1091,4,5,1,5867,8,20,1,1511,3,5,1,1670,8,20,1,7148,7,5,1,3623,5,5,1,4584,8,20,1,942,6,5,1,1835,8,20,1,833,7,5,1,1854,8,20,1,1230,1,5,1,1104,4,5,1,4864,8,20,1,1367,3,5,1,963,8,20,1,865,4,5,1,862,8,20,0,1569,7,5,1,1054,5,5,1,1046,8,20,1,745,3,5,1,937,8,20,0,310,5,5,1,2087,8,20,1,665,1,5,1,816,6,5,1,1526,8,20,1,3867,7,5,1,821,4,5,1,1760,8,20,1,1479,6,5,1,2301,8,20,1,1441,3,5,1,941,8,20,1,1848,1,5,1,1197,5,5,1,3163,8,20,1,850,4,5,1,840,6,5,1,1245,8,20,1,1308,6,5,1,823,1,5,1,4092,8,20,1,3945,3,5,1,1008,7,20,3,5156,7,20,3,3470,7,20,-3,4264,7,20,undefined,1465,7,20,undefined,2492,5,5,3,4217,5,5,3,2344,5,5,-4,1462,5,5,-4,3585,9,0,3,2104,9,0,4,1668,9,0,-3,1757,9,0,-4,1522,7,20,4,1982,5,5,4,1467,9,0,3,1048,m,20,Hispanic,8,5,3,2
193739338,4,20,1,5475,2,5,1,3262,4,20,1,1773,9,5,1,1275,4,20,1,2056,1,5,1,3845,7,5,1,1538,4,20,1,1423,10,5,1,3494,4,20,1,2469,1,5,1,1509,4,20,1,2721,3,5,1,3076,2,5,1,2339,4,20,1,3317,9,5,1,1338,4,20,1,1280,2,5,1,4675,4,20,1,1324,1,5,1,1185,7,5,1,1796,4,20,1,4504,9,5,1,1241,4,20,1,1259,7,5,1,7952,4,20,1,1331,3,5,1,1648,10,5,1,1953,4,20,1,1149,1,5,1,1600,2,5,1,811,4,20,1,1792,10,5,1,1391,4,20,1,1331,9,5,1,2620,4,20,1,1209,3,5,1,1485,7,5,1,1107,4,20,1,1119,2,5,1,1468,10,5,1,1044,4,20,1,1190,10,5,1,7017,3,5,1,1412,4,20,1,2123,9,5,1,1176,1,5,1,1300,4,20,1,1030,7,5,1,1404,3,5,1,1114,3,20,2,9401,3,20,-3,21487,3,20,3,28242,3,20,4,10858,3,20,undefined,4725,9,5,-3,12186,9,5,-5,8873,9,5,4,11369,9,5,5,3689,4,0,-5,20834,4,0,-5,3091,4,0,4,5414,4,0,5,3034,3,20,-3,10156,9,5,-5,3694,4,0,-5,8836,f,37,Asian,6,2,4,6
672207793,5,20,1,6635,7,5,1,3671,5,20,1,1692,3,5,1,1872,2,5,0,1783,5,20,1,7990,6,5,1,14860,4,5,1,2219,5,20,1,1256,4,5,1,2042,3,5,1,1639,5,20,1,1116,7,5,1,1459,10,5,1,1478,5,20,1,3307,2,5,1,1539,3,5,1,3976,5,20,1,1328,6,5,1,1778,5,20,1,1489,7,5,1,1589,5,20,1,1055,10,5,1,1651,2,5,1,1569,5,20,1,1368,4,5,1,1348,5,20,1,1781,10,5,1,1509,5,20,1,925,3,5,1,1388,6,5,1,4850,5,20,1,1367,7,5,1,936,5,20,1,805,6,5,1,1327,5,20,1,2604,10,5,1,1177,2,5,1,1016,5,20,1,1821,7,5,1,1428,5,20,1,846,2,5,1,1458,5,20,1,1865,3,5,1,1821,4,5,1,1348,5,20,1,1328,10,5,1,1680,6,5,1,10574,5,20,1,1248,4,5,1,1307,8,0,4,8238,8,0,-1,9797,8,0,2,7468,8,0,2,5461,8,0,undefined,4508,4,20,3,6749,4,20,-1,5483,4,20,1,5650,4,20,1,3451,3,5,4,5394,3,5,-1,3833,3,5,2,2717,3,5,2,4306,8,0,5,9000,4,20,5,2968,3,5,5,2544,f,35,White,3,4,2,2
993555423,10,20,1,4636,8,5,1,2804,1,5,1,4691,10,20,1,5294,7,5,1,3577,5,5,1,2496,10,20,1,2628,6,5,1,2432,1,5,1,2010,10,20,1,1898,4,5,1,2153,10,20,1,1559,7,5,1,2752,10,20,1,1843,5,5,1,1294,6,5,1,2478,10,20,1,2191,8,5,1,1330,10,20,1,1566,5,5,1,2477,10,20,1,2057,1,5,1,1306,4,5,1,1188,10,20,1,1561,7,5,1,1063,10,20,1,1241,4,5,1,1003,10,20,1,918,5,5,1,1006,6,5,1,3099,10,20,1,1038,7,5,1,834,10,20,1,1814,6,5,1,1046,10,20,1,1688,1,5,1,1935,8,5,1,1585,10,20,1,1333,5,5,1,1090,4,5,1,2072,10,20,1,1129,8,5,1,1577,10,20,1,1768,7,5,1,960,10,20,1,1364,1,5,1,1020,6,5,1,1063,10,20,1,1033,4,5,1,998,8,5,1,978,8,0,-1,11640,8,0,2,11609,8,0,1,13846,8,0,1,4583,8,0,undefined,5093,7,5,1,8750,7,5,2,4919,7,5,-2,6290,7,5,-2,1416,9,20,0,13757,9,20,0,8333,9,20,-1,5412,9,20,-1,1204,8,0,5,4840,7,5,5,2779,9,20,5,2465,f,21,White,5,2,2,1
386578964,9,5,1,3858,6,20,1,7307,7,5,1,2731,5,5,0,2563,6,20,1,1881,1,5,1,3753,6,20,1,7338,7,5,1,2004,6,20,1,1644,3,5,1,3613,8,5,1,1305,6,20,1,989,9,5,1,2072,6,20,1,2788,8,5,1,1595,6,20,1,2541,7,5,1,1566,5,5,1,1101,6,20,1,2717,9,5,1,5925,6,20,1,1335,5,5,1,1773,6,20,1,697,3,5,1,1365,1,5,1,890,6,20,1,1949,7,5,1,1037,8,5,1,1194,6,20,1,1230,1,5,1,3045,6,20,1,3631,9,5,1,2025,6,20,1,2049,3,5,1,1249,5,5,1,1657,6,20,1,1689,8,5,1,1035,1,5,1,1619,6,20,1,2755,1,5,1,2747,3,5,1,1289,6,20,1,2285,9,5,1,1151,7,5,1,1489,6,20,1,643,5,5,1,1073,3,5,1,984,6,20,1,1204,8,5,1,2296,6,20,1,1606,0,5,-3,5143,0,5,-3,5110,0,5,-3,7170,0,5,2,6216,0,5,undefined,3018,5,20,-1,6777,5,20,-1,4566,5,20,1,4059,5,20,1,3247,1,0,0,4259,1,0,-1,3615,1,0,1,4313,1,0,1,2494,0,5,1,5427,5,20,1,2669,1,0,1,2318,m,39,White,5,2,2,3
853570548,1,20,1,13361,8,5,1,3063,1,20,1,1769,3,5,1,1056,5,5,1,1856,1,20,1,1207,6,5,1,1631,1,20,1,1271,3,5,1,2064,1,20,1,999,7,5,1,1008,10,5,1,1079,1,20,1,944,8,5,1,927,1,20,1,999,10,5,1,1144,1,20,1,1457,3,5,1,1200,5,5,1,4327,1,20,1,1432,8,5,1,2468,1,20,1,1175,5,5,1,672,1,20,1,1008,7,5,1,1455,6,5,1,840,1,20,1,2232,3,5,1,1072,10,5,1,2335,1,20,1,2671,6,5,1,1351,1,20,1,991,8,5,1,3383,1,20,1,840,7,5,1,1248,5,5,1,1016,1,20,1,984,10,5,1,1864,6,5,1,1151,1,20,1,1328,6,5,1,1008,7,5,1,1264,1,20,1,983,8,5,1,1152,3,5,1,1007,1,20,1,1215,5,5,1,1279,7,5,1,1159,1,20,1,1024,10,5,1,2296,0,20,-1,9177,0,20,-1,5839,0,20,2,4909,0,20,2,4166,0,20,undefined,3472,5,5,1,9129,5,5,1,2568,5,5,2,3383,5,5,2,3904,1,0,0,3441,1,0,1,2648,1,0,2,3055,1,0,2,2751,0,20,-5,3207,5,5,-5,2552,1,0,-5,2359,m,33,Caucasian,5,4,6,2
917173802,4,20,1,2033,9,5,1,1626,4,20,1,828,10,5,1,1559,4,20,1,1274,6,5,1,1050,7,5,1,1719,4,20,1,802,5,5,1,1137,9,5,1,956,4,20,1,1132,9,5,1,1188,6,5,1,2743,4,20,1,1414,10,5,1,1587,1,5,1,1290,4,20,1,1037,7,5,1,1128,6,5,1,1364,4,20,1,691,5,5,1,854,4,20,1,991,10,5,1,1054,4,20,1,740,1,5,1,781,7,5,1,1054,4,20,1,972,9,5,1,1030,4,20,1,1129,1,5,1,2013,4,20,1,1205,6,5,1,1159,5,5,1,1171,4,20,1,982,10,5,1,969,4,20,1,1112,5,5,1,925,4,20,1,1175,1,5,1,997,7,5,1,1492,4,20,1,1094,10,5,1,1431,4,20,1,1015,7,5,1,2525,4,20,1,829,6,5,1,918,9,5,1,813,4,20,1,792,1,5,1,785,5,5,1,1162,8,5,-1,9978,8,5,2,10199,8,5,0,6146,8,5,1,3876,8,5,undefined,4074,3,20,2,3952,3,20,4,3934,3,20,-1,7055,3,20,0,2551,7,0,1,7171,7,0,3,3809,7,0,-1,3997,7,0,0,1686,8,5,1,4237,3,20,1,2364,7,0,-2,3945,m,30,White,7,1,4,5
923738451,6,5,0,2910,1,5,1,1446,8,20,1,1157,3,5,0,998,10,5,1,912,8,20,1,903,4,5,1,880,1,5,0,840,8,20,0,870,7,5,1,928,8,20,0,867,3,5,1,931,8,20,0,914,10,5,1,797,4,5,1,914,8,20,0,850,6,5,1,829,8,20,0,847,10,5,1,913,8,20,0,898,1,5,1,1101,7,5,1,997,8,20,1,913,3,5,1,872,8,20,0,784,7,5,1,847,8,20,0,863,10,5,0,782,4,5,0,797,8,20,1,798,3,5,0,782,8,20,1,883,4,5,1,711,8,20,1,813,1,5,1,799,6,5,0,768,8,20,0,793,10,5,0,732,7,5,1,783,8,20,0,797,6,5,0,984,8,20,1,797,3,5,1,995,8,20,1,929,1,5,0,1647,4,5,0,948,8,20,1,949,7,5,0,913,6,5,1,880,8,20,0,831,5,5,1,2103,5,5,3,1619,5,5,2,1613,5,5,3,2033,5,5,3,1598,7,20,3,1666,7,20,2,2580,7,20,3,1783,7,20,3,1972,8,0,3,1823,8,0,3,1665,8,0,4,1750,8,0,3,1625,5,5,3,1632,7,20,4,1701,8,0,3,1731,m,32,Asian,7,3,4,6
103422508,8,5,1,6641,7,20,1,1150,6,5,1,967,7,20,1,687,1,5,1,2544,9,5,1,2026,7,20,1,10366,3,5,1,10687,8,5,1,7007,7,20,1,1311,8,5,1,2318,1,5,1,1175,7,20,1,951,6,5,1,1671,2,5,1,800,7,20,1,1606,9,5,1,1416,1,5,1,4783,7,20,1,943,3,5,1,14209,7,20,1,9024,6,5,1,2782,7,20,1,1607,2,5,1,4423,9,5,1,1047,7,20,1,1455,8,5,1,943,7,20,1,1287,2,5,1,711,7,20,1,1039,1,5,1,3927,3,5,1,1151,7,20,1,1007,6,5,1,872,7,20,1,686,3,5,1,7184,7,20,1,1671,2,5,1,1287,9,5,1,1583,7,20,1,1615,6,5,1,727,7,20,1,1623,9,5,1,1495,7,20,1,1032,1,5,1,783,8,5,1,943,7,20,1,799,2,5,1,783,3,5,1,6248,7,20,1,10579,6,20,-2,8865,6,20,-3,6942,6,20,0,5519,6,20,3,3808,6,20,undefined,1904,7,5,3,5471,7,5,5,6023,7,5,0,3440,7,5,1,3967,4,0,-2,5398,4,0,-3,2534,4,0,0,1478,4,0,1,1647,6,20,-5,3952,7,5,2,2847,4,0,-5,3422,f,42,caucasian,11,7,4,1
399266647,7,20,1,3085,4,5,1,3287,7,20,1,1974,9,5,1,1338,7,20,1,2751,3,5,1,1462,5,5,1,1425,7,20,1,1912,8,5,1,1174,6,5,1,988,7,20,1,1075,5,5,1,787,7,20,1,975,4,5,1,715,7,20,1,773,3,5,1,700,9,5,1,1250,7,20,1,787,6,5,1,725,5,5,1,988,7,20,1,875,5,5,1,649,3,5,1,675,7,20,1,1100,4,5,1,2500,8,5,1,762,7,20,1,565,9,5,0,1035,3,5,1,1163,7,20,1,962,6,5,1,1738,7,20,1,712,4,5,1,725,7,20,1,1125,8,5,1,1125,9,5,1,1050,7,20,1,950,5,5,1,823,7,20,1,1313,8,5,1,1438,7,20,1,837,3,5,1,862,6,5,1,876,7,20,1,902,4,5,1,835,7,20,1,900,6,5,1,938,7,20,1,937,8,5,1,1063,9,5,1,712,4,5,-4,8165,4,5,-5,6073,4,5,2,9849,4,5,3,5228,4,5,undefined,4074,1,0,2,7813,1,0,1,4473,1,0,-2,3363,1,0,0,2412,6,20,1,5725,6,20,0,5113,6,20,-1,4838,6,20,1,1950,4,5,5,5653,1,0,5,3159,6,20,5,2925,m,23,Hispanic,4,3,2,3
240518406,8,5,1,2630,6,5,1,2076,1,20,1,4063,5,5,1,1458,7,5,1,2573,1,20,1,6294,6,5,1,1774,1,20,1,2476,3,5,1,1582,1,20,1,2268,8,5,1,10784,9,5,1,1375,1,20,1,1492,7,5,1,1062,6,5,1,1854,1,20,1,11887,6,5,1,1549,8,5,1,1527,1,20,1,2815,3,5,1,1397,5,5,1,1831,1,20,1,1309,9,5,1,2023,8,5,1,960,1,20,1,2025,7,5,1,1773,1,20,1,1548,3,5,1,1581,1,20,1,846,5,5,1,735,9,5,1,652,1,20,1,1302,6,5,1,16000,1,20,1,1238,5,5,1,1088,1,20,1,1251,8,5,1,2399,7,5,1,2062,1,20,1,1918,3,5,1,1199,1,20,1,1622,7,5,1,1150,1,20,1,1550,5,5,1,1415,9,5,1,2173,1,20,1,3167,3,5,1,8567,1,20,1,1846,9,5,1,1183,1,20,1,1054,9,0,-2,6135,9,0,-5,7240,9,0,2,10040,9,0,4,3983,9,0,undefined,4409,0,20,-4,4511,0,20,-4,5089,0,20,3,4584,0,20,5,3631,5,5,2,4712,5,5,3,5680,5,5,-1,2543,5,5,-1,2479,9,0,-3,4624,0,20,3,2559,5,5,1,3727,m,23,white,1,1,2,4
728676429,7,20,1,6089,4,5,1,5364,7,20,1,4435,6,5,1,1501,7,20,1,1852,9,5,1,1833,10,5,1,1446,7,20,1,6818,4,5,1,1148,7,20,1,1386,10,5,1,1216,7,20,1,1017,3,5,1,1433,1,5,1,1352,7,20,1,1431,9,5,1,1168,6,5,1,1763,7,20,1,1184,1,5,1,1185,7,20,1,1118,4,5,1,4150,7,20,1,948,3,5,1,1651,10,5,1,8599,7,20,1,1234,6,5,1,1348,1,5,1,1086,7,20,1,4673,1,5,1,1225,3,5,1,1268,7,20,1,783,4,5,1,951,9,5,1,2098,7,20,1,968,10,5,1,2514,3,5,1,1333,7,20,1,719,6,5,1,1432,7,20,1,752,4,5,1,1596,7,20,1,1303,9,5,1,1399,10,5,1,1001,7,20,1,1249,1,5,1,1200,7,20,1,898,9,5,1,1549,7,20,1,1154,3,5,1,969,6,5,1,1216,6,20,2,13650,6,20,0,6872,6,20,-1,10640,6,20,2,6688,6,20,undefined,2668,7,0,3,8687,7,0,1,5180,7,0,-2,3535,7,0,2,1757,0,5,1,8136,0,5,-1,2267,0,5,-1,7302,0,5,2,3149,6,20,1,3484,7,0,0,2682,0,5,3,2749,f,39,White,6,3,4,1
168544131,10,5,1,10487,1,20,1,1805,5,5,1,1163,2,5,0,1055,1,20,0,1186,8,5,1,2071,6,5,1,1131,1,20,1,1235,6,5,1,1349,5,5,1,2477,1,20,1,1021,10,5,1,1547,9,5,1,968,1,20,1,803,2,5,1,1056,5,5,1,1122,1,20,1,782,8,5,1,1311,1,20,1,1305,10,5,1,1411,1,20,1,1055,9,5,1,968,2,5,1,859,1,20,1,1163,6,5,1,1249,1,20,1,794,9,5,1,719,1,20,1,819,5,5,1,1905,8,5,1,1765,1,20,1,984,10,5,1,756,1,20,1,1307,8,5,1,943,1,20,1,1085,9,5,1,1319,2,5,1,655,1,20,1,1186,10,5,1,1139,1,20,1,1156,2,5,1,639,1,20,1,641,5,5,1,883,6,5,1,934,1,20,1,836,9,5,1,802,8,5,1,1100,1,20,1,811,6,5,1,836,1,20,1,874,5,5,0,8579,5,5,0,7606,5,5,1,4999,5,5,1,4141,5,5,undefined,3889,3,0,undefined,6111,3,0,1,5131,3,0,1,5110,3,0,1,1381,0,20,-3,6070,0,20,-3,3875,0,20,3,4116,0,20,3,2119,5,5,0,5410,3,0,0,2140,0,20,0,1960,f,23,Asian,7,2,4,5
